src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label
192.168.1.50,104.16.248.249,58551,443,6,2026-04-26 20:54:20,10.935439,222.39619278201812,2.286145073828312,1.2802412413438546,1.0059038324844571,14,11,1295,1137,121,54,92.5,28.88091312367292,123,54,103.36363636363636,23.86428570545125,123,54,97.28,27.326939089477257,746.7616,280,220,20,9,0.4556432916666666,1.091442,0.0,0.4727766714417495,10.935439,1.171738,0.0,0.8411876153846153,0.4483936453782783,10.877202,1.168268,0.972164,1.0877202,0.0619231379611854,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.28,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,103.36363636363636,0,14,11,1295,1137,Malicious
192.168.1.50,104.16.248.249,51039,443,6,2026-04-26 20:54:21,10.144379,241.2173283352288,2.464418965419174,1.3800746206347376,1.0843443447844368,14,11,1292,1155,118,54,92.28571428571428,28.606763864084844,126,54,105.0,24.42055765873573,126,54,97.88,27.577265999369843,760.5056,280,220,20,9,0.4226824583333333,1.098778,0.0,0.4751162689537144,10.144379,1.17169,0.0,0.7803368461538462,0.4933602884084184,10.080392,1.18613,0.042303,1.0080392000000002,0.3266284788519825,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.88,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.28571428571428,105.0,0,14,11,1292,1155,Malicious
192.168.1.50,104.16.248.249,1766,443,6,2026-04-26 20:54:23,10.89143,225.0393199056506,2.2953826999760363,1.2854143119865804,1.009968387989456,14,11,1306,1145,122,54,93.28571428571428,29.462878754286653,122,54,104.0909090909091,24.099998285381098,122,54,98.04,27.75677214663117,770.4384,280,220,20,9,0.4538095833333333,1.08737,0.0,0.474157268414967,10.89143,1.171983,0.0,0.8378023076923077,0.4481029403212175,10.85242,1.161372,0.995914,1.0852419999999998,0.0670649506433875,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,98.04,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.28571428571428,104.0909090909091,0,14,11,1306,1145,Malicious
192.168.1.50,104.16.248.249,40848,443,6,2026-04-26 20:54:24,11.061901,217.59370292682965,2.2600093781349155,1.2656052517555527,0.9944041263793628,14,11,1291,1116,120,54,92.21428571428572,28.58615691811228,121,54,101.45454545454544,22.87660033692084,121,54,96.28,26.625581683786734,708.9215999999999,280,220,20,9,0.4609125416666667,1.094493,0.0,0.4772149119757242,11.061901,1.189283,0.0,0.8509154615384618,0.4509145675852092,10.998577,1.19007,1.027718,1.0998576999999998,0.0582089100689061,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.28,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.21428571428572,101.45454545454544,0,14,11,1291,1116,Malicious
192.168.1.50,104.16.248.249,4654,443,6,2026-04-26 20:54:26,10.776984,225.29494337191184,2.3197584778821234,1.2990647476139892,1.0206937302681345,14,11,1301,1127,123,54,92.92857142857144,29.50899205742036,121,54,102.45454545454544,23.141319347803503,123,54,97.12,27.306145828366184,745.6256,280,220,20,9,0.449041,1.111269,0.0,0.4657324604001923,10.776984,1.169987,0.0,0.8289987692307693,0.436172023613682,10.709384,1.206133,0.939762,1.0709383999999995,0.0727532537515676,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.12,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.92857142857144,102.45454545454544,0,14,11,1301,1127,Malicious
192.168.1.50,104.16.248.249,10701,443,6,2026-04-26 20:54:27,10.840649,225.26326606460552,2.3061349924713914,1.2914355957839792,1.0146993966874125,14,11,1297,1145,118,54,92.64285714285714,28.902810399329542,123,54,104.0909090909091,23.96760899613759,123,54,97.68,27.43825067310232,752.8575999999999,280,220,20,9,0.4516937083333333,1.095918,0.0,0.4712877732576173,10.840649,1.156095,0.0,0.833896076923077,0.4425029902354354,10.788308,1.206248,0.978376,1.0788308,0.0758036327873539,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.68,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.64285714285714,104.0909090909091,0,14,11,1297,1145,Malicious
192.168.1.50,104.16.248.249,6772,443,6,2026-04-26 20:54:29,10.899221,220.38272276523247,2.293741910545717,1.2844954699056017,1.0092464406401154,14,11,1273,1129,120,54,90.92857142857144,27.888718368632468,121,54,102.63636363636364,23.356029890189063,121,54,96.08,26.63369294709241,709.3536,280,220,20,9,0.4541342083333333,1.059113,0.0,0.466770409645986,10.899221,1.157086,0.0,0.8384016153846154,0.4365321929685472,10.816872,1.14356,0.987915,1.0816872,0.0503281059782702,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.08,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.92857142857144,102.63636363636364,0,14,11,1273,1129,Malicious
192.168.1.50,104.16.248.249,53753,443,6,2026-04-26 20:54:30,10.576316,228.6240312789444,2.36377203555567,1.323712339911175,1.0400596956444947,14,11,1306,1112,120,54,93.28571428571428,29.370608660040133,118,54,101.0909090909091,22.536655174321695,120,54,96.72,26.861898667071173,721.5616,280,220,20,9,0.4406798333333332,1.054546,0.0,0.4543126981061307,10.576316,1.103527,0.0,0.8135627692307691,0.4223614538475043,10.498862,1.168222,0.940511,1.0498862,0.0638436148331217,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.72,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.28571428571428,101.0909090909091,0,14,11,1306,1112,Malicious
192.168.1.50,104.16.248.249,47910,443,6,2026-04-26 20:54:32,10.957491,219.6670752456014,2.281544196568357,1.2776647500782798,1.003879446490077,14,11,1280,1127,119,54,91.42857142857144,28.004372836383677,118,54,102.45454545454544,23.06261688362058,119,54,96.28,26.517194421733237,703.1616,280,220,20,9,0.456562125,1.075224,0.0,0.4690328061336534,10.957491,1.168611,0.0,0.8428839230769231,0.4430325719552703,10.897759,1.162275,0.972597,1.0897759000000002,0.0592836274977332,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.28,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.42857142857144,102.45454545454544,0,14,11,1280,1127,Malicious
192.168.1.50,104.16.248.249,29781,443,6,2026-04-26 20:54:33,10.758993,226.41524164947407,2.323637537453552,1.301237020973989,1.0224005164795626,14,11,1298,1138,121,54,92.71428571428572,29.170505092420644,125,54,103.45454545454544,23.845577582602896,125,54,97.44,27.47956331530761,755.1264,280,220,20,9,0.448291375,1.098046,0.0,0.4624531773036426,10.758993,1.191193,0.0,0.8276148461538462,0.4305549274480811,10.672348,1.210765,0.967097,1.0672348,0.0906977425924152,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.44,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.71428571428572,103.45454545454544,0,14,11,1298,1138,Malicious
192.168.1.50,104.16.248.249,49345,443,6,2026-04-26 20:54:35,10.752029,222.09761525010768,2.32514253821302,1.3020798213992912,1.0230627168137287,14,11,1274,1114,121,54,91.0,28.124722220850465,120,54,101.27272727272728,22.67594203351733,121,54,95.52,26.36682764384066,695.2096,280,220,20,9,0.4480012083333333,1.12473,0.0,0.4681092616724201,10.752029,1.12473,0.0,0.8270791538461538,0.4396651298083132,10.717578,1.211507,0.954825,1.0717578,0.0719027205852462,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.52,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,101.27272727272728,0,14,11,1274,1114,Malicious
192.168.1.50,104.16.248.249,24284,443,6,2026-04-26 20:54:36,11.203618,214.75205598762827,2.231422028134126,1.2495963357551103,0.9818256923790154,14,11,1293,1113,119,54,92.35714285714286,28.69446721895341,119,54,101.1818181818182,22.694886015128372,119,54,96.24,26.587636224380685,706.9024000000001,280,220,20,9,0.4668174166666667,1.097635,0.0,0.4919664107328972,11.203618,1.193834,0.0,0.8618167692307692,0.4535382345938269,11.125997,1.179217,1.010109,1.1125997,0.0489508753753188,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.24,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.35714285714286,101.1818181818182,0,14,11,1293,1113,Malicious
192.168.1.50,104.16.248.249,45407,443,6,2026-04-26 20:54:38,10.763918,223.33875081545585,2.322574363721462,1.3006416436840191,1.0219327200374435,14,11,1295,1109,124,54,92.5,29.058438656315605,116,54,100.8181818181818,22.26623281938241,124,54,96.16,26.60929161026276,708.0544,280,220,20,9,0.4484965833333333,1.086465,0.0,0.4664608683774124,10.763918,1.131357,0.0,0.8279936923076924,0.4355108179013882,10.719499,1.185612,0.968552,1.0719499,0.0627409263885225,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.16,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,100.8181818181818,0,14,11,1295,1109,Malicious
192.168.1.50,104.16.248.249,55859,443,6,2026-04-26 20:54:39,11.005891,221.15428909844735,2.271510775456526,1.2720460342556543,0.9994647412008714,14,11,1301,1133,121,54,92.92857142857144,29.25861115177226,121,54,103.0,23.564225581858768,121,54,97.36,27.36257297843169,748.7104,280,220,20,9,0.4585787916666666,1.085185,0.0,0.4768913499489846,11.005891,1.139013,0.0,0.8466070000000001,0.4418688317843447,10.924495,1.175234,1.013884,1.0924495,0.0541613614899957,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.36,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.92857142857144,103.0,0,14,11,1301,1133,Malicious
192.168.1.50,104.16.248.249,13987,443,6,2026-04-26 20:54:41,10.648347,226.98358721780951,2.347782242633528,1.3147580558747758,1.0330241867587524,14,11,1290,1127,122,54,92.14285714285714,28.705044710585888,122,54,102.45454545454544,23.282313366641198,122,54,96.68,26.946940457127965,726.1375999999999,280,220,20,9,0.443681125,1.07939,0.0,0.4671127728328667,10.648347,1.133071,0.0,0.8191036153846153,0.4339519128117837,10.612509,1.192906,0.978215,1.0612509,0.0630781103592205,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.68,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.14285714285714,102.45454545454544,0,14,11,1290,1127,Malicious
192.168.1.50,104.16.248.249,17680,443,6,2026-04-26 20:54:42,10.984544,219.30814788488263,2.275925154471592,1.2745180865040917,1.0014070679675005,14,11,1293,1116,121,54,92.35714285714286,28.887978574529043,122,54,101.45454545454544,23.003413329186355,122,54,96.36,26.843069869148724,720.5504000000001,280,220,20,9,0.4576893333333333,1.084293,0.0,0.4787509668278024,10.984544,1.163392,0.0,0.8449649230769232,0.4451835802930433,10.917599,1.156432,1.008006,1.0917599,0.0528611442676944,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.36,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.35714285714286,101.45454545454544,0,14,11,1293,1116,Malicious
192.168.1.50,104.16.248.249,62905,443,6,2026-04-26 20:54:44,10.836317,223.8768024228158,2.3070569087264614,1.2919518688868183,1.015105039839643,14,11,1298,1128,121,54,92.71428571428572,29.084675816431904,116,54,102.54545454545456,22.99155432431513,121,54,97.04,27.020703173677774,730.1184000000001,280,220,20,9,0.4515132083333333,1.098397,0.0,0.4710576099534765,10.836317,1.188133,0.0,0.8335628461538462,0.443401173689999,10.802028,1.193083,0.99777,1.0802028,0.0601951770955115,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.04,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.71428571428572,102.54545454545456,0,14,11,1298,1128,Malicious
192.168.1.50,104.16.248.249,33068,443,6,2026-04-26 20:54:45,10.833376,222.36835498001733,2.307683218970707,1.292302602623596,1.015380616347111,14,11,1293,1116,122,54,92.35714285714286,28.821140908459995,125,54,101.45454545454544,23.32132709604368,125,54,96.36,26.92341731652949,724.8704000000001,280,220,20,9,0.4513906666666666,1.055364,0.0,0.4705722358702103,10.833376,1.135022,0.0,0.8333366153846153,0.4435606838657676,10.78871,1.137938,0.986809,1.078871,0.0451035598107288,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.36,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.35714285714286,101.45454545454544,0,14,11,1293,1116,Malicious
192.168.1.50,104.16.248.249,45763,443,6,2026-04-26 20:54:47,11.132617,217.37925592877215,2.245653470338556,1.2575659433895912,0.9880875269489644,14,11,1284,1136,119,54,91.71428571428572,28.214556960721463,121,54,103.27272727272728,23.57614707164429,121,54,96.8,26.893865471515987,723.2799999999999,280,220,20,9,0.4638590416666666,1.096034,0.0,0.4901103998375841,11.132617,1.179532,0.0,0.856355153846154,0.4524298328340915,11.080247,1.183007,1.017065,1.1080247,0.0475147248461989,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.8,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.71428571428572,103.27272727272728,0,14,11,1284,1136,Malicious
192.168.1.50,104.16.248.249,27015,443,6,2026-04-26 20:54:48,10.744129,225.70466158773783,2.3268521813168848,1.3030372215374555,1.0238149597794295,14,11,1302,1123,120,54,93.0,29.223278392404914,119,54,102.0909090909091,23.20836269911244,120,54,97.0,27.12194683277733,735.6,280,220,20,9,0.4476720416666667,1.109094,0.0,0.4703081319118952,10.744129,1.158022,0.0,0.8264714615384617,0.4403009802935707,10.685413,1.183905,0.971595,1.0685413,0.0652826110691813,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,102.0909090909091,0,14,11,1302,1123,Malicious
192.168.1.50,104.16.248.249,59964,443,6,2026-04-26 20:54:50,10.837618,224.68036795539388,2.30677995847427,1.2917967767455911,1.0149831817286787,14,11,1306,1129,120,54,93.28571428571428,29.40220733071528,118,54,102.63636363636364,23.453135968924485,120,54,97.4,27.34373785714016,747.68,280,220,20,9,0.4515674166666666,1.097733,0.0,0.4683288386399309,10.837618,1.175709,0.0,0.8336629230769231,0.4355753840926455,10.766831,1.181565,0.966384,1.0766831,0.0629351048802653,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.28571428571428,102.63636363636364,0,14,11,1306,1129,Malicious
192.168.1.50,104.16.248.249,6571,443,6,2026-04-26 20:54:51,10.787584,226.83485013882623,2.317479057405254,1.2977882721469425,1.0196907852583117,14,11,1323,1124,128,54,94.5,30.5748496083207,121,54,102.1818181818182,23.14703272488597,128,54,97.88,27.81700199518273,773.7855999999999,280,220,20,9,0.4494826666666667,1.063484,0.0,0.4612521213528153,10.787584,1.137959,0.0,0.8298141538461539,0.4322847035176713,10.714204,1.17394,0.974494,1.0714204,0.0715732499670093,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.88,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.5,102.1818181818182,0,14,11,1323,1124,Malicious
192.168.1.50,104.16.248.249,20810,443,6,2026-04-26 20:54:53,10.854797,221.56102965352557,2.3031292063776045,1.2897523555714585,1.013376850806146,14,11,1292,1113,118,54,92.28571428571428,28.703978249485537,117,54,101.1818181818182,22.485624425065986,118,54,96.2,26.52093512680124,703.36,280,220,20,9,0.4522832083333333,1.080672,0.0,0.4660439690602325,10.854797,1.145562,0.0,0.8349843846153846,0.4348142556016194,10.796735,1.158292,0.971777,1.0796734999999995,0.0608477124832972,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.2,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.28571428571428,101.1818181818182,0,14,11,1292,1113,Malicious
192.168.1.50,104.16.248.249,37603,443,6,2026-04-26 20:54:54,10.982625,219.61962645542388,2.2763228281034817,1.2747407837379496,1.001582044365532,14,11,1276,1136,122,54,91.14285714285714,27.97411339807149,122,54,103.27272727272728,23.61467536431495,122,54,96.48,26.8300130450956,719.8496,280,220,20,9,0.457609375,1.09554,0.0,0.4799188344259207,10.982625,1.153331,0.0,0.8448173076923078,0.4399147237085815,10.905899,1.158366,0.985315,1.0905899,0.054147941400297,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.48,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,103.27272727272728,0,14,11,1276,1136,Malicious
192.168.1.50,104.16.248.249,48942,443,6,2026-04-26 20:54:56,10.672779,225.99549751756317,2.342407727172089,1.3117483272163697,1.0306593999557192,14,11,1299,1113,122,54,92.78571428571428,29.120877565830355,121,54,101.1818181818182,22.774859272365067,122,54,96.48,26.841937336936024,720.4896000000001,280,220,20,9,0.444699125,1.093011,0.0,0.4576633768477577,10.672779,1.169559,0.0,0.820983,0.4314131407227968,10.600259,1.160453,0.95926,1.0600259,0.0721540190210496,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.48,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.78571428571428,101.1818181818182,0,14,11,1299,1113,Malicious
192.168.1.50,104.16.248.249,54087,443,6,2026-04-26 20:54:57,10.857068,222.34363826403225,2.3026474550956118,1.2894825748535423,1.013164880242069,14,11,1300,1114,121,54,92.85714285714286,29.13970571195928,118,54,101.27272727272728,22.61170617618996,121,54,96.56,26.794148614949496,717.9264,280,220,20,9,0.4523778333333332,1.075916,0.0,0.465109078891596,10.857068,1.166548,0.0,0.835159076923077,0.4342403029821979,10.774051,1.14313,1.005146,1.0774051,0.0435909582194518,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.56,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.85714285714286,101.27272727272728,0,14,11,1300,1114,Malicious
192.168.1.50,104.16.248.249,50232,443,6,2026-04-26 20:54:59,10.956874,220.31831341676468,2.2816726741587066,1.2777366975288755,1.0039359766298308,14,11,1288,1126,118,54,92.0,28.46049894151541,123,54,102.36363636363636,23.16059634682354,123,54,96.56,26.75979073161821,716.0863999999998,280,220,20,9,0.4565364166666666,1.061899,0.0,0.4719851055720152,10.956874,1.142545,0.0,0.8428364615384616,0.4426093681278743,10.901864,1.12662,1.025185,1.0901864,0.0337262396961178,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.56,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,102.36363636363636,0,14,11,1288,1126,Malicious
